exp,operador,num_centres,heli_per_centre,seed,h_ini,h_fin,temps_ms,nodes
1,SwapGroups,5,1,601,4284,7450,2872,8247,215,88
1,SwapGroups,5,1,732,4164,3274,2711,9553,180,70
1,SwapGroups,5,1,11,4407,6724,2841,1507,236,87
1,SwapGroups,5,1,298,4198,8002,2607,6583,200,77
1,SwapGroups,5,1,467,4715,9050,3194,3867,179,71
1,SwapGroups,5,1,825,4160,3751,2669,8694,137,55
1,SwapGroups,5,1,940,4532,8541,2839,7050,156,58
1,SwapGroups,5,1,156,4335,6867,2729,3722,198,76
1,SwapGroups,5,1,377,4415,9058,2776,7530,160,62
1,SwapGroups,5,1,688,4364,7214,2819,7527,216,72
1,SwapGroups,5,1,249,4371,1998,2691,8507,211,80
1,SwapGroups,5,1,563,4612,0839,2850,4764,167,63
1,SwapGroups,5,1,704,5113,7388,3326,2320,165,64
1,SwapGroups,5,1,92,4327,5112,2736,3279,159,60
1,SwapGroups,5,1,815,4536,0847,2734,7383,176,67
1,SwapGroups,5,1,333,4204,9537,2481,8230,169,66
1,SwapGroups,5,1,478,4558,0451,2827,3363,141,55
1,SwapGroups,5,1,690,4648,3761,2611,8048,204,78
1,SwapGroups,5,1,27,4225,3727,2631,8143,172,70
1,SwapGroups,5,1,954,4455,5766,2879,6803,157,60
1,SwapGroups,5,1,382,4310,7992,2540,3645,174,68
1,SwapGroups,5,1,611,4068,3403,2284,5577,160,64
1,SwapGroups,5,1,743,4792,0078,2825,7037,190,74
1,SwapGroups,5,1,159,4386,4815,2742,7497,208,83
1,SwapGroups,5,1,888,4233,1766,2472,0404,164,67
1,SwapGroups,5,1,266,4348,5107,3027,3114,223,73
1,SwapGroups,5,1,531,4347,7549,2639,4311,335,83
1,SwapGroups,5,1,679,4345,9379,2954,9235,191,60
1,SwapGroups,5,1,803,4703,1141,2683,7165,224,80
1,SwapGroups,5,1,47,4484,7816,3200,2283,179,67
1,SwapGroups,5,1,995,4950,1344,2829,1764,189,56
1,SwapGroups,5,1,214,4689,7965,3006,3830,363,84
1,SwapGroups,5,1,362,4464,3086,2973,4287,261,69
1,SwapGroups,5,1,580,4415,9413,3060,3238,273,71
1,SwapGroups,5,1,721,4355,4607,2693,8600,259,74
1,SwapGroups,5,1,134,4145,5918,2751,1072,259,71
1,SwapGroups,5,1,846,4659,3785,2754,3458,214,62
1,SwapGroups,5,1,271,4371,6971,2799,4760,280,81
1,SwapGroups,5,1,498,4335,7423,2583,0587,273,63
1,SwapGroups,5,1,617,4557,8927,2690,9444,351,84
1,SwapGroups,5,1,39,4335,6386,2459,5579,227,72
1,SwapGroups,5,1,902,4148,9093,2560,8916,240,59
1,SwapGroups,5,1,455,4677,0734,3079,5029,270,67
1,SwapGroups,5,1,768,4389,9014,2636,5415,229,68
1,SwapGroups,5,1,120,4630,0506,2483,8268,247,66
1,SwapGroups,5,1,593,4010,0044,2467,1487,364,80
1,SwapGroups,5,1,834,4760,0179,2808,8639,254,67
1,SwapGroups,5,1,206,4499,5210,2750,9529,269,70
1,SwapGroups,5,1,319,4127,0118,2508,6879,248,69
1,SwapGroups,5,1,650,4495,1704,2783,5690,284,77
1,SwapGroups,5,1,77,4367,9462,2634,2571,221,61
1,SwapGroups,5,1,982,4597,0193,2771,1887,246,68
1,SwapGroups+SwapOrder,5,1,523,4248,3958,2734,3190,273,69
1,SwapGroups+SwapOrder,5,1,87,4436,9946,2868,3112,276,80
1,SwapGroups+SwapOrder,5,1,999,4521,3996,2716,9310,282,86
1,SwapGroups+SwapOrder,5,1,341,4276,1304,2546,4538,290,83
1,SwapGroups+SwapOrder,5,1,712,4220,7718,2978,9981,251,70
1,SwapGroups+SwapOrder,5,1,65,4337,1101,2650,2186,328,97
1,SwapGroups+SwapOrder,5,1,488,4600,1872,3009,7819,246,70
1,SwapGroups+SwapOrder,5,1,230,3961,6397,2346,1553,254,77
1,SwapGroups+SwapOrder,5,1,901,4567,0115,3075,4887,246,69
1,SwapGroups+SwapOrder,5,1,144,4688,6006,2839,8123,194,59
1,SwapGroups+SwapOrder,5,1,378,4285,8558,2988,8090,222,67
1,SwapGroups+SwapOrder,5,1,654,4432,4493,2688,3626,253,71
1,SwapGroups+SwapOrder,5,1,29,4629,6339,2678,6090,313,79
1,SwapGroups+SwapOrder,5,1,810,4455,8099,2722,2615,222,66
1,SwapGroups+SwapOrder,5,1,472,4506,8754,2721,9044,277,73
1,SwapGroups+SwapOrder,5,1,193,4129,4850,2697,4062,277,75
1,SwapGroups+SwapOrder,5,1,556,4376,6904,2815,0995,261,75
1,SwapGroups+SwapOrder,5,1,721,4184,8336,2675,1298,231,65
1,SwapGroups+SwapOrder,5,1,88,4396,5145,2850,0421,249,67
1,SwapGroups+SwapOrder,5,1,402,4661,9775,2612,5830,285,85
1,SwapGroups+SwapOrder,5,1,615,4335,2096,2518,9072,232,78
1,SwapGroups+SwapOrder,5,1,777,4356,9824,2787,3594,242,89
1,SwapGroups+SwapOrder,5,1,5,4533,1757,2761,5318,218,82
1,SwapGroups+SwapOrder,5,1,268,4612,4687,2869,1057,197,66
1,SwapGroups+SwapOrder,5,1,349,4601,8959,2908,8790,273,78
1,SwapGroups+SwapOrder,5,1,920,4178,6746,2554,4994,246,81
1,SwapGroups+SwapOrder,5,1,431,4382,3724,2797,5281,189,70
1,SwapGroups+SwapOrder,5,1,602,4626,0295,2893,1329,257,85
1,SwapGroups+SwapOrder,5,1,118,4293,3538,2682,9096,193,72
1,SwapGroups+SwapOrder,5,1,745,4341,2218,2846,3730,200,77
1,SwapGroups+SwapOrder,5,1,864,4280,2734,2551,8471,196,74
1,SwapGroups+SwapOrder,5,1,52,4134,1286,2847,8440,316,89
1,SwapGroups+SwapOrder,5,1,390,4848,4168,2818,6099,287,73
1,SwapGroups+SwapOrder,5,1,281,4046,1141,2419,9571,388,98
1,SwapGroups+SwapOrder,5,1,973,4089,1697,2490,1458,218,65
1,SwapGroups+SwapOrder,5,1,167,4958,7659,2935,8769,361,84
1,SwapGroups+SwapOrder,5,1,459,4280,9392,2774,2360,271,71
1,SwapGroups+SwapOrder,5,1,630,4640,6863,2808,5547,170,57
1,SwapGroups+SwapOrder,5,1,204,4447,7149,2755,4114,271,66
1,SwapGroups+SwapOrder,5,1,851,4288,5716,2529,2760,271,73
1,SwapGroups+SwapOrder,5,1,76,4484,5391,2803,3700,278,78
1,SwapGroups+SwapOrder,5,1,538,4319,0270,2678,0056,223,64
1,SwapGroups+SwapOrder,5,1,692,4078,5609,3002,9510,309,81
