exp,estrategia,seed,h_inicial,h_final,temps_ms,nodes
2,Greedy,732,2923,8346,2663,2634,58,22
2,Greedy,11,3298,8640,2836,8960,83,33
2,Greedy,298,2809,0094,2526,0793,86,33
2,Greedy,467,3497,4523,3086,8876,93,35
2,Greedy,825,2843,6047,2541,6551,98,36
2,Greedy,940,3018,0925,2748,9711,71,27
2,Greedy,156,2955,9012,2623,9622,100,38
2,Greedy,377,3049,6239,2734,9807,73,31
2,Greedy,688,3028,2517,2700,0965,94,36
2,Greedy,249,2948,2604,2628,7869,105,47
2,Greedy,563,2977,6761,2793,2347,60,21
2,Greedy,704,3441,1535,3119,9132,82,33
2,Greedy,92,3013,5130,2782,9984,60,23
2,Greedy,815,3055,3927,2755,7036,80,31
2,Greedy,333,2823,7810,2490,7107,83,33
2,Greedy,478,2876,8168,2663,3755,79,30
2,Greedy,690,2936,8474,2643,6273,105,40
2,Greedy,27,3011,8480,2557,7566,92,41
2,Greedy,954,3107,2490,2832,8867,50,21
2,Greedy,382,2714,8813,2497,7854,75,30
2,Greedy,611,2557,3027,2275,9940,117,45
2,Greedy,743,3155,3013,2850,8087,77,31
2,Greedy,159,2928,7472,2617,1105,91,35
2,Greedy,888,2602,1101,2396,1434,70,26
2,Greedy,266,3476,9341,3022,5503,106,43
2,Greedy,531,2755,2614,2528,2446,73,30
2,Greedy,679,3319,3629,2881,5703,91,34
2,Greedy,803,2895,9292,2594,6930,92,36
2,Greedy,47,3372,5414,3023,2539,59,35
2,Greedy,995,2973,4827,2814,7241,56,22
2,Greedy,214,3267,5812,2904,5366,100,39
2,Greedy,362,3497,0246,2981,6942,106,45
2,Greedy,580,3542,5932,3037,6641,120,49
2,Greedy,721,2977,1665,2648,5963,92,35
2,Greedy,134,3107,5706,2718,2841,91,38
2,Greedy,846,2986,8208,2722,8741,87,34
2,Greedy,271,3049,2138,2646,8609,122,51
2,Greedy,498,2741,7419,2495,1996,95,35
2,Greedy,617,2979,4278,2607,1814,116,45
2,Greedy,39,2583,1593,2379,1018,87,32
2,Greedy,902,2775,1828,2521,2157,80,34
2,Greedy,455,3354,4480,3043,0150,100,41
2,Greedy,768,2922,2838,2556,5414,142,44
2,Greedy,120,2748,5675,2499,0065,102,39
2,Greedy,593,2863,6563,2415,6105,148,56
2,Greedy,834,3002,5188,2729,4321,79,31
2,Greedy,206,3045,0284,2739,8590,69,27
2,Greedy,319,2747,0838,2490,5597,104,39
2,Greedy,650,3115,1619,2711,4040,92,37
2,Greedy,77,2845,7265,2596,9654,77,30
2,Greedy,982,3025,6140,2688,1604,97,38
2,GreedyPro,523,2679,4077,2628,7987,52,20
2,GreedyPro,87,2667,1380,2608,2776,21,9
2,GreedyPro,999,2739,0566,2626,0775,55,23
2,GreedyPro,341,2584,7812,2484,1425,51,20
2,GreedyPro,712,2935,0145,2862,1797,58,23
2,GreedyPro,65,2752,7535,2631,5478,64,27
2,GreedyPro,488,2957,4324,2879,7752,58,23
2,GreedyPro,230,2329,6511,2248,7227,52,20
2,GreedyPro,901,3044,9135,2874,8311,70,28
2,GreedyPro,144,2694,1744,2628,6558,38,16
2,GreedyPro,378,2934,5103,2836,1390,48,19
2,GreedyPro,654,2616,1761,2541,5463,42,17
2,GreedyPro,29,2630,5664,2566,6553,31,12
2,GreedyPro,810,2555,4269,2503,8304,42,16
2,GreedyPro,472,2567,1530,2520,7105,42,17
2,GreedyPro,193,2763,5897,2652,7260,82,34
2,GreedyPro,556,2791,8311,2702,2083,34,14
2,GreedyPro,721,2664,5247,2623,3128,29,11
2,GreedyPro,88,2871,6308,2735,5634,36,16
2,GreedyPro,402,2582,8810,2543,3549,31,12
2,GreedyPro,615,2560,8859,2487,9774,49,19
2,GreedyPro,777,2807,4448,2732,6781,39,16
2,GreedyPro,5,2575,9748,2531,1969,27,11
2,GreedyPro,268,2667,9056,2598,0602,34,16
2,GreedyPro,349,2861,9096,2816,8951,35,14
